country,key,statisticalArea1,statisticalArea1Code,statisticalArea2,statisticalArea2Code,statisticalArea3,statisticalArea3Code
USA,GA.Clayton,Georgia,GA,Atlanta,,Clayton,13063
USA,GA.Clinch,Georgia,GA,Waycross,,Clinch,13065
USA,GA.Cobb,Georgia,GA,Atlanta,,Cobb,13067
USA,GA.Coffee,Georgia,GA,Waycross,,Coffee,13069
USA,GA.Colquitt,Georgia,GA,Valdosta,,Colquitt,13071
USA,GA.Columbia,Georgia,GA,Augusta,,Columbia,13073
USA,GA.Cook,Georgia,GA,Valdosta,,Cook,13075
USA,GA.Coweta,Georgia,GA,LaGrange,,Coweta,13077
USA,GA.Crisp,Georgia,GA,Cordele,,Crisp,13081
USA,GA.Dade,Georgia,GA,Chattanooga,,Dade,13083
USA,GA.Dawson,Georgia,GA,Atlanta,,Dawson,13085
USA,GA.Decatur,Georgia,GA,Bainbridge,,Decatur,13087
USA,GA.Dekalb,Georgia,GA,Atlanta,,De Kalb,13089
USA,GA.Dodge,Georgia,GA,Vidalia,,Dodge,13091
USA,GA.Dooly,Georgia,GA,Cordele,,Dooly,13093
USA,GA.Dougherty,Georgia,GA,Albany,,Dougherty,13095
USA,GA.Douglas,Georgia,GA,Atlanta,,Douglas,13097
USA,GA.Early,Georgia,GA,Eufaula,,Early,13099
USA,GA.Effingham,Georgia,GA,Savannah,,Effingham,13103
USA,GA.Elbert,Georgia,GA,Toccoa,,Elbert,13105
USA,GA.Emanuel,Georgia,GA,Statesboro,,Emanuel,13107
USA,GA.Evans,Georgia,GA,Hinesville,,Evans,13109
USA,GA.Fannin,Georgia,GA,Ellijay,,Fannin,13111
USA,GA.Fayette,Georgia,GA,Atlanta,,Fayette,13113
USA,GA.Floyd,Georgia,GA,Rome,,Floyd,13115
USA,GA.Forsyth,Georgia,GA,Atlanta,,Forsyth,13117
USA,GA.Franklin,Georgia,GA,Toccoa,,Franklin,13119
USA,GA.Fulton,Georgia,GA,Atlanta,,Fulton,13121
USA,GA.Gilmer,Georgia,GA,Ellijay,,Gilmer,13123
USA,GA.Glascock,Georgia,GA,Augusta,,Glascock,13125
USA,GA.Glynn,Georgia,GA,Brunswick,,Glynn,13127
USA,GA.Gordon,Georgia,GA,Rome,,Gordon,13129
USA,GA.Grady,Georgia,GA,Thomasville,,Grady,13131
USA,GA.Greene,Georgia,GA,Washington,,Greene,13133
USA,GA.Gwinnett,Georgia,GA,Atlanta,,Gwinnett,13135
USA,GA.Habersham,Georgia,GA,Gainesville,,Habersham,13137
USA,GA.Hall,Georgia,GA,Gainesville,,Hall,13139
USA,GA.Hancock,Georgia,GA,Milledgeville,,Hancock,13141
USA,GA.Haralson,Georgia,GA,LaGrange,,Haralson,13143
USA,GA.Harris,Georgia,GA,Columbus,,Harris,13145
USA,GA.Hart,Georgia,GA,Toccoa,,Hart,13147
USA,GA.Heard,Georgia,GA,LaGrange,,Heard,13149
USA,GA.Henry,Georgia,GA,Atlanta,,Henry,13151
USA,GA.Houston,Georgia,GA,Macon,,Houston,13153
USA,GA.Irwin,Georgia,GA,Fitzgerald,,Irwin,13155
USA,GA.Jackson,Georgia,GA,Gainesville,,Jackson,13157
USA,GA.Jasper,Georgia,GA,Atlanta,,Jasper,13159
USA,GA.JeffDavis,Georgia,GA,Vidalia,,Jeff Davis,13161
USA,GA.Jefferson,Georgia,GA,Augusta,,Jefferson,13163
USA,GA.Jenkins,Georgia,GA,Statesboro,,Jenkins,13165
USA,GA.Johnson,Georgia,GA,Dublin,,Johnson,13167
USA,GA.Jones,Georgia,GA,Macon,,Jones,13169
USA,GA.Lamar,Georgia,GA,Griffin,,Lamar,13171
USA,GA.Lanier,Georgia,GA,Valdosta,,Lanier,13173
USA,GA.Laurens,Georgia,GA,Dublin,,Laurens,13175
USA,GA.Lee,Georgia,GA,Albany,,Lee,13177
USA,GA.Liberty,Georgia,GA,Hinesville,,Liberty,13179
USA,GA.Lincoln,Georgia,GA,Washington,,Lincoln,13181
USA,GA.Long,Georgia,GA,Hinesville,,Long,13183
USA,GA.Lowndes,Georgia,GA,Valdosta,,Lowndes,13185
USA,GA.Lumpkin,Georgia,GA,Gainesville,,Lumpkin,13187
USA,GA.Macon,Georgia,GA,Americus,,Macon,13193
USA,GA.Madison,Georgia,GA,Athens,,Madison,13195
USA,GA.Marion,Georgia,GA,Americus,,Marion,13197
USA,GA.McDuffie,Georgia,GA,Augusta,,McDuffie,13189
USA,GA.McIntosh,Georgia,GA,Brunswick,,McIntosh,13191
USA,GA.Meriwether,Georgia,GA,Columbus,,Meriwether,13199
USA,GA.Miller,Georgia,GA,Bainbridge,,Miller,13201
USA,GA.Mitchell,Georgia,GA,Albany,,Mitchell,13205
USA,GA.Monroe,Georgia,GA,Macon,,Monroe,13207
USA,GA.Montgomery,Georgia,GA,Vidalia,,Montgomery,13209
USA,GA.Morgan,Georgia,GA,Atlanta,,Morgan,13211
USA,GA.Murray,Georgia,GA,Rome,,Murray,13213
USA,GA.Muscogee,Georgia,GA,Columbus,,Muscogee,13215
USA,GA.Newton,Georgia,GA,Atlanta,,Newton,13217
USA,GA.Oconee,Georgia,GA,Athens,,Oconee,13219
USA,GA.Oglethorpe,Georgia,GA,Athens,,Oglethorpe,13221
USA,GA.Paulding,Georgia,GA,Atlanta,,Paulding,13223
USA,GA.Peach,Georgia,GA,Macon,,Peach,13225
USA,GA.Pickens,Georgia,GA,Atlanta,,Pickens,13227
USA,GA.Pierce,Georgia,GA,Waycross,,Pierce,13229
USA,GA.Pike,Georgia,GA,Griffin,,Pike,13231
USA,GA.Polk,Georgia,GA,Rome,,Polk,13233
USA,GA.Pulaski,Georgia,GA,Macon,,Pulaski,13235
USA,GA.Putnam,Georgia,GA,Milledgeville,,Putnam,13237
USA,GA.Quitman,Georgia,GA,Eufaula,,Quitman,13239
USA,GA.Rabun,Georgia,GA,Franklin,,Rabun,13241
USA,GA.Randolph,Georgia,GA,Eufaula,,Randolph,13243
USA,GA.Richmond,Georgia,GA,Augusta,,Richmond,13245
USA,GA.Rockdale,Georgia,GA,Atlanta,,Rockdale,13247
USA,GA.Screven,Georgia,GA,Statesboro,,Screven,13251
USA,GA.Seminole,Georgia,GA,Bainbridge,,Seminole,13253
USA,GA.Spalding,Georgia,GA,Griffin,,Spalding,13255
USA,GA.Stephens,Georgia,GA,Toccoa,,Stephens,13257
USA,GA.Stewart,Georgia,GA,Americus,,Stewart,13259
USA,GA.Sumter,Georgia,GA,Americus,,Sumter,13261
USA,GA.Talbot,Georgia,GA,Columbus,,Talbot,13263
USA,GA.Taliaferro,Georgia,GA,Washington,,Taliaferro,13265
USA,GA.Tattnall,Georgia,GA,Hinesville,,Tattnall,13267
USA,GA.Taylor,Georgia,GA,Macon,,Taylor,13269
USA,GA.Telfair,Georgia,GA,Vidalia,,Telfair,13271
USA,GA.Terrell,Georgia,GA,Albany,,Terrell,13273
USA,GA.Thomas,Georgia,GA,Thomasville,,Thomas,13275
USA,GA.Tift,Georgia,GA,Valdosta,,Tift,13277
USA,GA.Toombs,Georgia,GA,Vidalia,,Toombs,13279
USA,GA.Towns,Georgia,GA,Andrews,,Towns,13281
USA,GA.Treutlen,Georgia,GA,Vidalia,,Treutlen,13283
USA,GA.Troup,Georgia,GA,LaGrange,,Troup,13285
USA,GA.Turner,Georgia,GA,Valdosta,,Turner,13287
USA,GA.Twiggs,Georgia,GA,Macon,,Twiggs,13289
USA,GA.Union,Georgia,GA,Andrews,,Union,13291
USA,GA.Upson,Georgia,GA,Griffin,,Upson,13293
USA,GA.Walker,Georgia,GA,Chattanooga,,Walker,13295
USA,GA.Walton,Georgia,GA,Atlanta,,Walton,13297
USA,GA.Ware,Georgia,GA,Waycross,,Ware,13299
USA,GA.Warren,Georgia,GA,Augusta,,Warren,13301
USA,GA.Washington,Georgia,GA,Dublin,,Washington,13303
USA,GA.Wayne,Georgia,GA,Hinesville,,Wayne,13305
USA,GA.Webster,Georgia,GA,Americus,,Webster,13307
USA,GA.White,Georgia,GA,Gainesville,,White,13311
USA,GA.Whitfield,Georgia,GA,Rome,,Whitfield,13313
USA,GA.Wilcox,Georgia,GA,Cordele,,Wilcox,13315
USA,GA.Wilkes,Georgia,GA,Washington,,Wilkes,13317
USA,GA.Wilkinson,Georgia,GA,Milledgeville,,Wilkinson,13319
USA,GA.Worth,Georgia,GA,Albany,,Worth,13321
USA,HI.Hawaii,Hawaii,HI,Hawaii,,Hawaii,15001
USA,HI.Honolulu,Hawaii,HI,Honolulu,,Honolulu,15003
USA,HI.Kauai,Hawaii,HI,Kauai,,Kauai,15007
USA,HI.Maui,Hawaii,HI,Maui,,Maui,15009
USA,ID.Ada,Idaho,ID,Boise,,Ada,16001
USA,ID.Adams,Idaho,ID,McCall,,Adams,16003
USA,ID.Bannock,Idaho,ID,Pocatello,,Bannock,16005
USA,ID.BearLake,Idaho,ID,Soda Springs,,Bear Lake,16007
USA,ID.Benewah,Idaho,ID,Spokane,,Benewah,16009
USA,ID.Bingham,Idaho,ID,Pocatello,,Bingham,16011
USA,ID.Blaine,Idaho,ID,Twin Falls,,Blaine,16013
USA,ID.Boise,Idaho,ID,Boise,,Boise,16015
USA,ID.Bonner,Idaho,ID,Spokane,,Bonner,16017
USA,ID.Bonneville,Idaho,ID,Pocatello,,Bonneville,16019
USA,ID.Boundary,Idaho,ID,Bonners Ferry,,Boundary,16021
USA,ID.Butte,Idaho,ID,Pocatello,,Butte,16023
USA,ID.Camas,Idaho,ID,Twin Falls,,Camas,16025
USA,ID.Canyon,Idaho,ID,Boise,,Canyon,16027
USA,ID.Caribou,Idaho,ID,Soda Springs,,Caribou,16029
USA,ID.Cassia,Idaho,ID,Burley,,Cassia,16031
USA,ID.Clark,Idaho,ID,Pocatello,,Clark,16033
USA,ID.Clearwater,Idaho,ID,Lewiston,,Clearwater,16035
USA,ID.Custer,Idaho,ID,Salmon,,Custer,16037
USA,ID.Elmore,Idaho,ID,Boise,,Elmore,16039
USA,ID.Franklin,Idaho,ID,Logan,,Franklin,16041
USA,ID.Fremont,Idaho,ID,Pocatello,,Fremont,16043
USA,ID.Gem,Idaho,ID,Boise,,Gem,16045
USA,ID.Gooding,Idaho,ID,Twin Falls,,Gooding,16047
USA,ID.Idaho,Idaho,ID,Lewiston,,Idaho,16049
USA,ID.Jefferson,Idaho,ID,Pocatello,,Jefferson,16051
USA,ID.Jerome,Idaho,ID,Twin Falls,,Jerome,16053
USA,ID.Kootenai,Idaho,ID,Spokane,,Kootenai,16055
USA,ID.Latah,Idaho,ID,Pullman,,Latah,16057
USA,ID.Lemhi,Idaho,ID,Salmon,,Lemhi,16059
USA,ID.Lewis,Idaho,ID,Lewiston,,Lewis,16061
USA,ID.Lincoln,Idaho,ID,Twin Falls,,Lincoln,16063
USA,ID.Madison,Idaho,ID,Pocatello,,Madison,16065
USA,ID.Minidoka,Idaho,ID,Burley,,Minidoka,16067
USA,ID.NezPerce,Idaho,ID,Lewiston,,Nez Perce,16069
USA,ID.Oneida,Idaho,ID,Logan,,Oneida,16071
USA,ID.Owyhee,Idaho,ID,Boise,,Owyhee,16073
USA,ID.Payette,Idaho,ID,Ontario,,Payette,16075
USA,ID.Power,Idaho,ID,Pocatello,,Power,16077
USA,ID.Shoshone,Idaho,ID,Spokane,,Shoshone,16079
USA,ID.Teton,Idaho,ID,Jackson,,Teton,16081
USA,ID.TwinFalls,Idaho,ID,Twin Falls,,Twin Falls,16083
USA,ID.Valley,Idaho,ID,McCall,,Valley,16085
USA,ID.Washington,Idaho,ID,Ontario,,Washington,16087
USA,IL.Adams,Illinois,IL,Quincy,,Adams,17001
USA,IL.Alexander,Illinois,IL,Carbondale,,Alexander,17003
USA,IL.Bond,Illinois,IL,Edwardsville,,Bond,17005
USA,IL.Boone,Illinois,IL,Rockford,,Boone,17007
USA,IL.Brown,Illinois,IL,Jacksonville,,Brown,17009
USA,IL.Bureau,Illinois,IL,Peoria,,Bureau,17011
USA,IL.Calhoun,Illinois,IL,Edwardsville,,Calhoun,17013
USA,IL.Carroll,Illinois,IL,Rockford,,Carroll,17015
USA,IL.Cass,Illinois,IL,Jacksonville,,Cass,17017
USA,IL.Champaign,Illinois,IL,Decatur,,Champaign,17019
USA,IL.Christian,Illinois,IL,Springfield,,Christian,17021
USA,IL.Clark,Illinois,IL,Charleston,,Clark,17023
USA,IL.Clay,Illinois,IL,Douglas,,Clay,17025
USA,IL.Clinton,Illinois,IL,Centralia,,Clinton,17027
USA,IL.Coles,Illinois,IL,Charleston,,Coles,17029
USA,IL.Cook,Illinois,IL,Chicago,,Cook,17031
USA,IL.Crawford,Illinois,IL,Douglas,,Crawford,17033
USA,IL.Cumberland,Illinois,IL,Charleston,,Cumberland,17035
USA,IL.DeWitt,Illinois,IL,Bloomington,,De Witt,17039
USA,IL.Dekalb,Illinois,IL,Rockford,,De Kalb,17037
USA,IL.Douglas,Illinois,IL,Decatur,,Douglas,17041
USA,IL.DuPage,Illinois,IL,Chicago,,Du Page,17043
USA,IL.Edgar,Illinois,IL,Charleston,,Edgar,17045
USA,IL.Edwards,Illinois,IL,Olney,,Edwards,17047
USA,IL.Effingham,Illinois,IL,Douglas,,Effingham,17049
USA,IL.Fayette,Illinois,IL,Douglas,,Fayette,17051
USA,IL.Ford,Illinois,IL,Decatur,,Ford,17053
USA,IL.Franklin,Illinois,IL,Carbondale,,Franklin,17055
USA,IL.Fulton,Illinois,IL,Galesburg,,Fulton,17057
USA,IL.Gallatin,Illinois,IL,Harrisburg,,Gallatin,17059
USA,IL.Greene,Illinois,IL,Jacksonville,,Greene,17061
USA,IL.Grundy,Illinois,IL,Chicago,,Grundy,17063
USA,IL.Hamilton,Illinois,IL,Centralia,,Hamilton,17065
USA,IL.Hancock,Illinois,IL,Burlington,,Hancock,17067
USA,IL.Hardin,Illinois,IL,Harrisburg,,Hardin,17069
USA,IL.Henderson,Illinois,IL,Burlington,,Henderson,17071
USA,IL.Henry,Illinois,IL,Davenport,,Henry,17073
USA,IL.Iroquois,Illinois,IL,Bourbonnais,,Iroquois,17075
USA,IL.Jackson,Illinois,IL,Carbondale,,Jackson,17077
USA,IL.Jasper,Illinois,IL,Douglas,,Jasper,17079
USA,IL.Jefferson,Illinois,IL,Centralia,,Jefferson,17081
USA,IL.Jersey,Illinois,IL,Edwardsville,,Jersey,17083
USA,IL.JoDaviess,Illinois,IL,Dubuque,,Jo Daviess,17085
USA,IL.Johnson,Illinois,IL,Carbondale,,Johnson,17087
USA,IL.Kane,Illinois,IL,Chicago,,Kane,17089
USA,IL.Kankakee,Illinois,IL,Bourbonnais,,Kankakee,17091
USA,IL.Kendall,Illinois,IL,Chicago,,Kendall,17093
USA,IL.Knox,Illinois,IL,Galesburg,,Knox,17095
USA,IL.LaSalle,Illinois,IL,Peoria,,La Salle,17099
USA,IL.Lake,Illinois,IL,Chicago,,Lake,17097
USA,IL.Lawrence,Illinois,IL,Vincennes,,Lawrence,17101
USA,IL.Lee,Illinois,IL,Rockford,,Lee,17103
USA,IL.Livingston,Illinois,IL,Bloomington,,Livingston,17105
USA,IL.Logan,Illinois,IL,Springfield,,Logan,17107
USA,IL.Macon,Illinois,IL,Decatur,,Macon,17115
USA,IL.Macoupin,Illinois,IL,Edwardsville,,Macoupin,17117
USA,IL.Madison,Illinois,IL,Edwardsville,,Madison,17119
USA,IL.Marion,Illinois,IL,Centralia,,Marion,17121
USA,IL.Marshall,Illinois,IL,Peoria,,Marshall,17123
USA,IL.Mason,Illinois,IL,Peoria,,Mason,17125
USA,IL.Massac,Illinois,IL,Paducah,,Massac,17127
USA,IL.McDonough,Illinois,IL,Galesburg,,McDonough,17109
USA,IL.McHenry,Illinois,IL,Chicago,,McHenry,17111
USA,IL.McLean,Illinois,IL,Bloomington,,McLean,17113
USA,IL.Menard,Illinois,IL,Springfield,,Menard,17129
USA,IL.Mercer,Illinois,IL,Davenport,,Mercer,17131
USA,IL.Monroe,Illinois,IL,St. Louis,,Monroe,17133
USA,IL.Montgomery,Illinois,IL,Edwardsville,,Montgomery,17135
USA,IL.Morgan,Illinois,IL,Jacksonville,,Morgan,17137
USA,IL.Moultrie,Illinois,IL,Decatur,,Moultrie,17139
USA,IL.Ogle,Illinois,IL,Rockford,,Ogle,17141
USA,IL.Peoria,Illinois,IL,Peoria,,Peoria,17143
USA,IL.Perry,Illinois,IL,Carbondale,,Perry,17145
USA,IL.Piatt,Illinois,IL,Decatur,,Piatt,17147
USA,IL.Pike,Illinois,IL,Quincy,,Pike,17149
USA,IL.Pope,Illinois,IL,Paducah,,Pope,17151
USA,IL.Pulaski,Illinois,IL,Carbondale,,Pulaski,17153
USA,IL.Putnam,Illinois,IL,Peoria,,Putnam,17155
USA,IL.Randolph,Illinois,IL,Carbondale,,Randolph,17157
USA,IL.Richland,Illinois,IL,Olney,,Richland,17159
USA,IL.RockIsland,Illinois,IL,Davenport,,Rock Island,17161
USA,IL.Saline,Illinois,IL,Harrisburg,,Saline,17165
USA,IL.Sangamon,Illinois,IL,Springfield,,Sangamon,17167
USA,IL.Schuyler,Illinois,IL,Jacksonville,,Schuyler,17169
USA,IL.Scott,Illinois,IL,Jacksonville,,Scott,17171
USA,IL.Shelby,Illinois,IL,Decatur,,Shelby,17173
USA,IL.StClair,Illinois,IL,St. Louis,,St Clair,17163
USA,IL.Stark,Illinois,IL,Davenport,,Stark,17175
USA,IL.Stephenson,Illinois,IL,Rockford,,Stephenson,17177
USA,IL.Tazewell,Illinois,IL,Peoria,,Tazewell,17179
USA,IL.Union,Illinois,IL,Carbondale,,Union,17181
USA,IL.Vermilion,Illinois,IL,Lafayette,,Vermilion,17183
USA,IL.Wabash,Illinois,IL,Evansville,,Wabash,17185
USA,IL.Warren,Illinois,IL,Galesburg,,Warren,17187
USA,IL.Washington,Illinois,IL,Centralia,,Washington,17189
USA,IL.Wayne,Illinois,IL,Olney,,Wayne,17191
USA,IL.White,Illinois,IL,Olney,,White,17193
USA,IL.Whiteside,Illinois,IL,Rockford,,Whiteside,17195
USA,IL.Will,Illinois,IL,Chicago,,Will,17197
USA,IL.Williamson,Illinois,IL,Carbondale,,Williamson,17199
USA,IL.Winnebago,Illinois,IL,Rockford,,Winnebago,17201
USA,IL.Woodford,Illinois,IL,Peoria,,Woodford,17203
USA,IN.Adams,Indiana,IN,Fort Wayne,,Adams,18001
USA,IN.Allen,Indiana,IN,Fort Wayne,,Allen,18003
USA,IN.Bartholomew,Indiana,IN,Columbus,,Bartholomew,18005
USA,IN.Benton,Indiana,IN,Lafayette,,Benton,18007
USA,IN.Blackford,Indiana,IN,Muncie,,Blackford,18009
USA,IN.Boone,Indiana,IN,Indianapolis,,Boone,18011
USA,IN.Brown,Indiana,IN,Indianapolis,,Brown,18013
USA,IN.Carroll,Indiana,IN,Lafayette,,Carroll,18015
USA,IN.Cass,Indiana,IN,Center,,Cass,18017
USA,IN.Clark,Indiana,IN,Louisville,,Clark,18019
USA,IN.Clay,Indiana,IN,Terre Haute,,Clay,18021
USA,IN.Clinton,Indiana,IN,Lafayette,,Clinton,18023
USA,IN.Crawford,Indiana,IN,Louisville,,Crawford,18025
USA,IN.Daviess,Indiana,IN,Bloomington,,Daviess,18027
USA,IN.DeKalb,Indiana,IN,Fort Wayne,,De Kalb,18033
USA,IN.Dearborn,Indiana,IN,Washington,,Dearborn,18029
USA,IN.Decatur,Indiana,IN,Washington,,Decatur,18031
USA,IN.Delaware,Indiana,IN,Muncie,,Delaware,18035
USA,IN.Dubois,Indiana,IN,Evansville,,Dubois,18037
USA,IN.Elkhart,Indiana,IN,Concord,,Elkhart,18039
USA,IN.Fayette,Indiana,IN,Wayne,,Fayette,18041
USA,IN.Floyd,Indiana,IN,Louisville,,Floyd,18043
USA,IN.Fountain,Indiana,IN,Lafayette,,Fountain,18045
USA,IN.Franklin,Indiana,IN,Washington,,Franklin,18047
USA,IN.Fulton,Indiana,IN,Wayne,,Fulton,18049
USA,IN.Gibson,Indiana,IN,Evansville,,Gibson,18051
USA,IN.Grant,Indiana,IN,Muncie,,Grant,18053
USA,IN.Greene,Indiana,IN,Bloomington,,Greene,18055
USA,IN.Hamilton,Indiana,IN,Indianapolis,,Hamilton,18057
USA,IN.Hancock,Indiana,IN,Indianapolis,,Hancock,18059
USA,IN.Harrison,Indiana,IN,Louisville,,Harrison,18061
USA,IN.Hendricks,Indiana,IN,Indianapolis,,Hendricks,18063
USA,IN.Henry,Indiana,IN,Muncie,,Henry,18065
USA,IN.Howard,Indiana,IN,Center,,Howard,18067
USA,IN.Huntington,Indiana,IN,Fort Wayne,,Huntington,18069
USA,IN.Jackson,Indiana,IN,Columbus,,Jackson,18071
USA,IN.Jasper,Indiana,IN,Gary,,Jasper,18073
USA,IN.Jay,Indiana,IN,Fort Wayne,,Jay,18075
USA,IN.Jefferson,Indiana,IN,Madison,,Jefferson,18077
USA,IN.Jennings,Indiana,IN,Columbus,,Jennings,18079
USA,IN.Johnson,Indiana,IN,Indianapolis,,Johnson,18081
USA,IN.Knox,Indiana,IN,Vincennes,,Knox,18083
USA,IN.Kosciusko,Indiana,IN,Wayne,,Kosciusko,18085
USA,IN.Lagrange,Indiana,IN,Concord,,La Grange,18087
USA,IN.Lake,Indiana,IN,Gary,,Lake,18089
USA,IN.Laporte,Indiana,IN,South Bend,,La Porte,18091
USA,IN.Lawrence,Indiana,IN,Bloomington,,Lawrence,18093
USA,IN.Madison,Indiana,IN,Muncie,,Madison,18095
USA,IN.Marion,Indiana,IN,Indianapolis,,Marion,18097
USA,IN.Marshall,Indiana,IN,South Bend,,Marshall,18099
USA,IN.Martin,Indiana,IN,Bloomington,,Martin,18101
USA,IN.Miami,Indiana,IN,Center,,Miami,18103
USA,IN.Monroe,Indiana,IN,Bloomington,,Monroe,18105
USA,IN.Montgomery,Indiana,IN,Terre Haute,,Montgomery,18107
USA,IN.Morgan,Indiana,IN,Indianapolis,,Morgan,18109
USA,IN.Newton,Indiana,IN,Gary,,Newton,18111
USA,IN.Noble,Indiana,IN,Concord,,Noble,18113
USA,IN.Ohio,Indiana,IN,Washington,,Ohio,18115
USA,IN.Orange,Indiana,IN,Bloomington,,Orange,18117
USA,IN.Owen,Indiana,IN,Bloomington,,Owen,18119
USA,IN.Parke,Indiana,IN,Terre Haute,,Parke,18121
USA,IN.Perry,Indiana,IN,Evansville,,Perry,18123
USA,IN.Pike,Indiana,IN,Evansville,,Pike,18125
USA,IN.Porter,Indiana,IN,Gary,,Porter,18127
USA,IN.Posey,Indiana,IN,Evansville,,Posey,18129
USA,IN.Pulaski,Indiana,IN,Center,,Pulaski,18131
USA,IN.Putnam,Indiana,IN,Terre Haute,,Putnam,18133
USA,IN.Randolph,Indiana,IN,Muncie,,Randolph,18135
USA,IN.Ripley,Indiana,IN,Washington,,Ripley,18137
USA,IN.Rush,Indiana,IN,Indianapolis,,Rush,18139
USA,IN.Scott,Indiana,IN,Columbus,,Scott,18143
USA,IN.Shelby,Indiana,IN,Indianapolis,,Shelby,18145
USA,IN.Spencer,Indiana,IN,Evansville,,Spencer,18147
USA,IN.StJoseph,Indiana,IN,South Bend,,St Joseph,18141
USA,IN.Starke,Indiana,IN,South Bend,,Starke,18149
USA,IN.Steuben,Indiana,IN,Fort Wayne,,Steuben,18151
USA,IN.Sullivan,Indiana,IN,Terre Haute,,Sullivan,18153
USA,IN.Switzerland,Indiana,IN,Washington,,Switzerland,18155
USA,IN.Tippecanoe,Indiana,IN,Lafayette,,Tippecanoe,18157
USA,IN.Tipton,Indiana,IN,Center,,Tipton,18159
USA,IN.Union,Indiana,IN,Wayne,,Union,18161
USA,IN.Vanderburgh,Indiana,IN,Evansville,,Vanderburgh,18163
USA,IN.Vermillion,Indiana,IN,Terre Haute,,Vermillion,18165
USA,IN.Vigo,Indiana,IN,Terre Haute,,Vigo,18167
USA,IN.Wabash,Indiana,IN,Wayne,,Wabash,18169
USA,IN.Warren,Indiana,IN,Lafayette,,Warren,18171
USA,IN.Warrick,Indiana,IN,Evansville,,Warrick,18173
USA,IN.Washington,Indiana,IN,Louisville,,Washington,18175
USA,IN.Wayne,Indiana,IN,Wayne,,Wayne,18177
USA,IN.Wells,Indiana,IN,Fort Wayne,,Wells,18179
USA,IN.White,Indiana,IN,Lafayette,,White,18181
USA,IN.Whitley,Indiana,IN,Fort Wayne,,Whitley,18183
USA,IA.Adair,Iowa,IA,Des Moines,,Adair,19001
USA,IA.Adams,Iowa,IA,Red Oak,,Adams,19003
USA,IA.Allamakee,Iowa,IA,Dubuque,,Allamakee,19005
USA,IA.Appanoose,Iowa,IA,Centerville,,Appanoose,19007
USA,IA.Audubon,Iowa,IA,Atlantic,,Audubon,19009
USA,IA.Benton,Iowa,IA,Cedar Rapids,,Benton,19011
USA,IA.BlackHawk,Iowa,IA,Waterloo,,Black Hawk,19013
USA,IA.Boone,Iowa,IA,Des Moines,,Boone,19015
USA,IA.Bremer,Iowa,IA,Waterloo,,Bremer,19017
USA,IA.Buchanan,Iowa,IA,Waterloo,,Buchanan,19019
USA,IA.BuenaVista,Iowa,IA,Storm Lake,,Buena Vista,19021
USA,IA.Butler,Iowa,IA,Waterloo,,Butler,19023
USA,IA.Calhoun,Iowa,IA,Fort Dodge,,Calhoun,19025
USA,IA.Carroll,Iowa,IA,Carroll,,Carroll,19027
USA,IA.Cass,Iowa,IA,Atlantic,,Cass,19029
USA,IA.Cedar,Iowa,IA,Iowa City,,Cedar,19031
USA,IA.CerroGordo,Iowa,IA,Mason City,,Cerro Gordo,19033
USA,IA.Cherokee,Iowa,IA,Storm Lake,,Cherokee,19035
USA,IA.Chickasaw,Iowa,IA,Decorah,,Chickasaw,19037
USA,IA.Clarke,Iowa,IA,Creston,,Clarke,19039
USA,IA.Clay,Iowa,IA,Spencer,,Clay,19041
USA,IA.Clayton,Iowa,IA,Dubuque,,Clayton,19043
USA,IA.Clinton,Iowa,IA,Clinton,,Clinton,19045
USA,IA.Crawford,Iowa,IA,Carroll,,Crawford,19047
USA,IA.Dallas,Iowa,IA,Des Moines,,Dallas,19049
USA,IA.Davis,Iowa,IA,Ottumwa,,Davis,19051
USA,IA.Decatur,Iowa,IA,Creston,,Decatur,19053
USA,IA.Delaware,Iowa,IA,Dubuque,,Delaware,19055
USA,IA.DesMoines,Iowa,IA,Burlington,,Des Moines,19057
USA,IA.Dickinson,Iowa,IA,Spencer,,Dickinson,19059
USA,IA.Dubuque,Iowa,IA,Dubuque,,Dubuque,19061
USA,IA.Emmet,Iowa,IA,Fairmont,,Emmet,19063
USA,IA.Fayette,Iowa,IA,Waterloo,,Fayette,19065
USA,IA.Floyd,Iowa,IA,Decorah,,Floyd,19067
USA,IA.Franklin,Iowa,IA,Iowa Falls,,Franklin,19069
USA,IA.Fremont,Iowa,IA,Red Oak,,Fremont,19071
USA,IA.Greene,Iowa,IA,Carroll,,Greene,19073
USA,IA.Grundy,Iowa,IA,Waterloo,,Grundy,19075
USA,IA.Guthrie,Iowa,IA,Des Moines,,Guthrie,19077
USA,IA.Hamilton,Iowa,IA,Fort Dodge,,Hamilton,19079
USA,IA.Hancock,Iowa,IA,Mason City,,Hancock,19081
USA,IA.Hardin,Iowa,IA,Iowa Falls,,Hardin,19083
USA,IA.Harrison,Iowa,IA,Omaha,,Harrison,19085
USA,IA.Henry,Iowa,IA,Burlington,,Henry,19087
USA,IA.Howard,Iowa,IA,Decorah,,Howard,19089
USA,IA.Humboldt,Iowa,IA,Fort Dodge,,Humboldt,19091
USA,IA.Ida,Iowa,IA,Storm Lake,,Ida,19093
USA,IA.Iowa,Iowa,IA,Cedar Rapids,,Iowa,19095
USA,IA.Jackson,Iowa,IA,Clinton,,Jackson,19097
USA,IA.Jasper,Iowa,IA,Marshalltown,,Jasper,19099
