statisticalAreaCode,statisticalArea,year,population
FRL02,Hautes-Alpes,1962,87436.0
FRL03,Alpes-Maritimes,1962,618265.0
FRK22,Ardèche,1962,248516.0
FRF21,Ardennes,1962,300247.0
FRJ21,Ariège,1962,137192.0
FRF22,Aube,1962,255099.0
FRJ11,Aude,1962,269782.0
FRJ22,Aveyron,1962,290489.0
FRL04,Bouches-du-Rhône,1962,1248355.0
FRD11,Calvados,1962,479979.0
FRK12,Cantal,1962,172977.0
FRI31,Charente,1962,327658.0
FRI32,Charente-Maritime,1962,470897.0
FRB01,Cher,1962,293514.0
FRI21,Corrèze,1962,237926.0
FRC11,Côte-dOr,1962,387869.0
FRH01,Côtes-dArmor,1962,501923.0
FRI22,Creuse,1962,163515.0
FRI11,Dordogne,1962,375455.0
FRC21,Doubs,1962,384968.0
FRK23,Drôme,1962,304227.0
FRD21,Eure,1962,361943.0
FRB02,Eure-et-Loir,1962,277394.0
FRH02,Finistère,1962,749558.0
FRM01,Corse-du-Sud,1962,79756.0
FRM02,Haute-Corse,1962,101106.0
FRJ12,Gard,1962,435107.0
FRJ23,Haute-Garonne,1962,594633.0
FRJ24,Gers,1962,182264.0
FRI12,Gironde,1962,935448.0
FRJ13,Hérault,1962,516658.0
FRH03,Ille-et-Vilaine,1962,614268.0
FRB03,Indre,1962,251432.0
FRB04,Indre-et-Loire,1962,395206.0
FRK24,Isère,1962,677330.0
FRC22,Jura,1962,225584.0
FRI13,Landes,1962,260497.0
FRB05,Loir-et-Cher,1962,250745.0
FRK25,Loire,1962,696348.0
FRK13,Haute-Loire,1962,211036.0
FRG01,Loire-Atlantique,1962,804268.0
FRB06,Loiret,1962,389854.0
FRJ25,Lot,1962,149929.0
FRI14,Lot-et-Garonne,1962,275028.0
FRJ14,Lozère,1962,81868.0
FRG02,Maine-et-Loire,1962,556173.0
FRD12,Manche,1962,447679.0
FRF23,Marne,1962,442108.0
FRF24,Haute-Marne,1962,208447.0
FRG03,Mayenne,1962,250030.0
FRF31,Meurthe-et-Moselle,1962,678247.0
FRF32,Meuse,1962,215816.0
FRH04,Morbihan,1962,530833.0
FRF33,Moselle,1962,919412.0
FRC12,Nièvre,1962,245921.0
FRE11,Nord,1962,2294066.0
FRE22,Oise,1962,481289.0
FRD13,Orne,1962,280526.0
FRE12,Pas-de-Calais,1962,1366248.0
FRK14,Puy-de-Dôme,1962,508928.0
FRI15,Pyrénées-Atlantiques,1962,466036.0
FRJ26,Hautes-Pyrénées,1962,211433.0
FRJ15,Pyrénées-Orientales,1962,251231.0
FRF11,Bas-Rhin,1962,770150.0
FRF12,Haut-Rhin,1962,547920.0
FRK26,Rhône,1962,1181812.0
FRC23,Haute-Saône,1962,208650.0
FRC13,Saône-et-Loire,1962,535772.0
FRG04,Sarthe,1962,443019.0
FRK27,Savoie,1962,266678.0
FRK28,Haute-Savoie,1962,329230.0
FR101,Paris,1962,2790091.0
FRD22,Seine-Maritime,1962,1035843.0
FR102,Seine-et-Marne,1962,524486.0
FR103,Yvelines,1962,687827.0
FRI33,Deux-Sèvres,1962,320321.0
FRE23,Somme,1962,487524.0
FRJ27,Tarn,1962,319560.0
FRJ28,Tarn-et-Garonne,1962,175847.0
FRL05,Var,1962,469557.0
FRL06,Vaucluse,1962,303536.0
FRG05,Vendée,1962,408928.0
FRI34,Vienne,1962,331619.0
FRI23,Haute-Vienne,1962,332514.0
FRF34,Vosges,1962,380676.0
FRC14,Yonne,1962,269826.0
FRC24,Territoire de Belfort,1962,109371.0
FR104,Essonne,1962,478691.0
FR105,Hauts-de-Seine,1962,1381805.0
FR106,Seine-Saint-Denis,1962,1083724.0
FR107,Val-de-Marne,1962,974962.0
FR108,Val-dOise,1962,548429.0
FRY10,Guadeloupe,1962,305312.0
FRY20,Martinique,1962,320030.0
FRY30,Guyane,1962,44392.0
FRY40,La Réunion,1962,416525.0
FRK21,Ain,1968,339262.0
FRE21,Aisne,1968,525953.0
FRK11,Allier,1968,386533.0
FRL01,Alpes-de-Haute-Provence,1968,104813.0
FRL02,Hautes-Alpes,1968,91790.0
FRL03,Alpes-Maritimes,1968,722070.0
FRK22,Ardèche,1968,256927.0
FRF21,Ardennes,1968,309380.0
FRJ21,Ariège,1968,138478.0
FRF22,Aube,1968,270325.0
FRJ11,Aude,1968,278323.0
FRJ22,Aveyron,1968,281568.0
FRL04,Bouches-du-Rhône,1968,1470271.0
FRD11,Calvados,1968,518950.0
FRK12,Cantal,1968,169330.0
FRI31,Charente,1968,331016.0
FRI32,Charente-Maritime,1968,483622.0
FRB01,Cher,1968,304601.0
FRI21,Corrèze,1968,237858.0
FRC11,Côte-dOr,1968,421192.0
FRH01,Côtes-dArmor,1968,506102.0
FRI22,Creuse,1968,156876.0
FRI11,Dordogne,1968,374073.0
FRC21,Doubs,1968,426458.0
FRK23,Drôme,1968,342891.0
FRD21,Eure,1968,383385.0
FRB02,Eure-et-Loir,1968,302064.0
FRH02,Finistère,1968,768929.0
FRM01,Corse-du-Sud,1968,89566.0
FRM02,Haute-Corse,1968,115702.0
FRJ12,Gard,1968,478544.0
FRJ23,Haute-Garonne,1968,690712.0
FRJ24,Gers,1968,181577.0
FRI12,Gironde,1968,1009390.0
FRJ13,Hérault,1968,591397.0
FRH03,Ille-et-Vilaine,1968,652722.0
FRB03,Indre,1968,247178.0
FRB04,Indre-et-Loire,1968,437866.0
FRK24,Isère,1968,767678.0
FRC22,Jura,1968,233441.0
FRI13,Landes,1968,277381.0
FRB05,Loir-et-Cher,1968,267900.0
FRK25,Loire,1968,722443.0
FRK13,Haute-Loire,1968,208337.0
FRG01,Loire-Atlantique,1968,862082.0
FRB06,Loiret,1968,430629.0
FRJ25,Lot,1968,151198.0
FRI14,Lot-et-Garonne,1968,290592.0
FRJ14,Lozère,1968,77258.0
FRG02,Maine-et-Loire,1968,584933.0
FRD12,Manche,1968,452705.0
FRF23,Marne,1968,485302.0
FRF24,Haute-Marne,1968,214340.0
FRG03,Mayenne,1968,252762.0
FRF31,Meurthe-et-Moselle,1968,705554.0
FRF32,Meuse,1968,209372.0
FRH04,Morbihan,1968,540474.0
FRF33,Moselle,1968,971314.0
FRC12,Nièvre,1968,247702.0
FRE11,Nord,1968,2418847.0
FRE22,Oise,1968,540988.0
FRD13,Orne,1968,288503.0
FRE12,Pas-de-Calais,1968,1397099.0
FRK14,Puy-de-Dôme,1968,547743.0
FRI15,Pyrénées-Atlantiques,1968,508734.0
FRJ26,Hautes-Pyrénées,1968,225730.0
FRJ15,Pyrénées-Orientales,1968,281976.0
FRF11,Bas-Rhin,1968,827367.0
FRF12,Haut-Rhin,1968,585018.0
FRK26,Rhône,1968,1326383.0
FRC23,Haute-Saône,1968,214396.0
FRC13,Saône-et-Loire,1968,550364.0
FRG04,Sarthe,1968,461839.0
FRK27,Savoie,1968,288921.0
FRK28,Haute-Savoie,1968,378550.0
FR101,Paris,1968,2590771.0
FRD22,Seine-Maritime,1968,1113977.0
FR102,Seine-et-Marne,1968,604340.0
FR103,Yvelines,1968,854382.0
FRI33,Deux-Sèvres,1968,325608.0
FRE23,Somme,1968,511491.0
FRJ27,Tarn,1968,332011.0
FRJ28,Tarn-et-Garonne,1968,183572.0
FRL05,Var,1968,555926.0
FRL06,Vaucluse,1968,353966.0
FRG05,Vendée,1968,421250.0
FRI34,Vienne,1968,340256.0
FRI23,Haute-Vienne,1968,341589.0
FRF34,Vosges,1968,388201.0
FRC14,Yonne,1968,283376.0
FRC24,Territoire de Belfort,1968,118450.0
FR104,Essonne,1968,673325.0
FR105,Hauts-de-Seine,1968,1461619.0
FR106,Seine-Saint-Denis,1968,1249606.0
FR107,Val-de-Marne,1968,1121319.0
FR108,Val-dOise,1968,693269.0
FRY10,Guadeloupe,1968,315848.0
FRY20,Martinique,1968,324832.0
FRY30,Guyane,1968,55125.0
FRY40,La Réunion,1968,476675.0
FRK21,Ain,1975,376477.0
FRE21,Aisne,1975,533807.0
FRK11,Allier,1975,378406.0
FRL01,Alpes-de-Haute-Provence,1975,112178.0
FRL02,Hautes-Alpes,1975,97358.0
FRL03,Alpes-Maritimes,1975,816681.0
FRK22,Ardèche,1975,257065.0
FRF21,Ardennes,1975,309306.0
FRJ21,Ariège,1975,137857.0
FRF22,Aube,1975,284823.0
FRJ11,Aude,1975,272366.0
FRJ22,Aveyron,1975,278306.0
FRL04,Bouches-du-Rhône,1975,1632974.0
FRD11,Calvados,1975,560354.0
FRK12,Cantal,1975,166549.0
FRI31,Charente,1975,337064.0
FRI32,Charente-Maritime,1975,497859.0
FRB01,Cher,1975,316350.0
FRI21,Corrèze,1975,240363.0
FRC11,Côte-dOr,1975,456070.0
FRH01,Côtes-dArmor,1975,525556.0
FRI22,Creuse,1975,146214.0
FRI11,Dordogne,1975,373179.0
FRC21,Doubs,1975,471082.0
FRK23,Drôme,1975,361847.0
FRD21,Eure,1975,422952.0
FRB02,Eure-et-Loir,1975,335151.0
FRH02,Finistère,1975,804088.0
FRM01,Corse-du-Sud,1975,100278.0
FRM02,Haute-Corse,1975,125284.0
FRJ12,Gard,1975,494575.0
FRJ23,Haute-Garonne,1975,777431.0
FRJ24,Gers,1975,175366.0
FRI12,Gironde,1975,1061480.0
FRJ13,Hérault,1975,648202.0
FRH03,Ille-et-Vilaine,1975,702199.0
FRB03,Indre,1975,248523.0
FRB04,Indre-et-Loire,1975,478597.0
FRK24,Isère,1975,860339.0
FRC22,Jura,1975,238856.0
FRI13,Landes,1975,288323.0
FRB05,Loir-et-Cher,1975,283690.0
FRK25,Loire,1975,742396.0
FRK13,Haute-Loire,1975,205491.0
FRG01,Loire-Atlantique,1975,934882.0
FRB06,Loiret,1975,490189.0
FRJ25,Lot,1975,150778.0
FRI14,Lot-et-Garonne,1975,292616.0
FRJ14,Lozère,1975,74825.0
FRG02,Maine-et-Loire,1975,629466.0
FRD12,Manche,1975,452275.0
FRF23,Marne,1975,530454.0
FRF24,Haute-Marne,1975,212304.0
FRG03,Mayenne,1975,261789.0
FRF31,Meurthe-et-Moselle,1975,722693.0
FRF32,Meuse,1975,203799.0
FRH04,Morbihan,1975,563588.0
FRF33,Moselle,1975,1006373.0
FRC12,Nièvre,1975,245212.0
FRE11,Nord,1975,2511478.0
FRE22,Oise,1975,606320.0
FRD13,Orne,1975,293523.0
FRE12,Pas-de-Calais,1975,1402295.0
FRK14,Puy-de-Dôme,1975,580033.0
FRI15,Pyrénées-Atlantiques,1975,534748.0
FRJ26,Hautes-Pyrénées,1975,227222.0
FRJ15,Pyrénées-Orientales,1975,299506.0
FRF11,Bas-Rhin,1975,882121.0
FRF12,Haut-Rhin,1975,635209.0
FRK26,Rhône,1975,1429647.0
FRC23,Haute-Saône,1975,222254.0
FRC13,Saône-et-Loire,1975,569810.0
FRG04,Sarthe,1975,490385.0
FRK27,Savoie,1975,305118.0
FRK28,Haute-Savoie,1975,447795.0
FR101,Paris,1975,2299830.0
FRD22,Seine-Maritime,1975,1172743.0
FR102,Seine-et-Marne,1975,755762.0
FR103,Yvelines,1975,1082255.0
FRI33,Deux-Sèvres,1975,335829.0
FRE23,Somme,1975,538462.0
FRJ27,Tarn,1975,338024.0
FRJ28,Tarn-et-Garonne,1975,183314.0
FRL05,Var,1975,626093.0
FRL06,Vaucluse,1975,390446.0
FRG05,Vendée,1975,450641.0
FRI34,Vienne,1975,357366.0
FRI23,Haute-Vienne,1975,352149.0
FRF34,Vosges,1975,397957.0
FRC14,Yonne,1975,299851.0
FRC24,Territoire de Belfort,1975,128125.0
FR104,Essonne,1975,923063.0
FR105,Hauts-de-Seine,1975,1438930.0
FR106,Seine-Saint-Denis,1975,1322127.0
FR107,Val-de-Marne,1975,1215713.0
FR108,Val-dOise,1975,840885.0
FRY10,Guadeloupe,1975,317269.0
FRY20,Martinique,1975,328566.0
FRY30,Guyane,1975,73022.0
FRY40,La Réunion,1975,515814.0
FRK21,Ain,1982,418516.0
FRE21,Aisne,1982,533927.0
FRK11,Allier,1982,369580.0
FRL01,Alpes-de-Haute-Provence,1982,119068.0
FRL02,Hautes-Alpes,1982,105070.0
FRL03,Alpes-Maritimes,1982,881198.0
FRK22,Ardèche,1982,267970.0
FRF21,Ardennes,1982,302338.0
FRJ21,Ariège,1982,135725.0
FRF22,Aube,1982,289300.0
FRJ11,Aude,1982,280686.0
FRJ22,Aveyron,1982,278654.0
FRL04,Bouches-du-Rhône,1982,1724199.0
FRD11,Calvados,1982,589025.0
FRK12,Cantal,1982,162838.0
FRI31,Charente,1982,340770.0
FRI32,Charente-Maritime,1982,513220.0
FRB01,Cher,1982,320174.0
FRI21,Corrèze,1982,241448.0
FRC11,Côte-dOr,1982,473548.0
FRH01,Côtes-dArmor,1982,538869.0
FRI22,Creuse,1982,139968.0
FRI11,Dordogne,1982,377356.0
FRC21,Doubs,1982,477163.0
FRK23,Drôme,1982,389781.0
FRD21,Eure,1982,462254.0
FRB02,Eure-et-Loir,1982,362813.0
FRH02,Finistère,1982,828364.0
FRM01,Corse-du-Sud,1982,108604.0
FRM02,Haute-Corse,1982,131574.0
FRJ12,Gard,1982,530478.0
FRJ23,Haute-Garonne,1982,824501.0
FRJ24,Gers,1982,174154.0
FRI12,Gironde,1982,1127546.0
FRJ13,Hérault,1982,706499.0
FRH03,Ille-et-Vilaine,1982,749764.0
FRB03,Indre,1982,243191.0
FRB04,Indre-et-Loire,1982,506093.0
FRK24,Isère,1982,936771.0
FRC22,Jura,1982,242925.0
FRI13,Landes,1982,297424.0
FRB05,Loir-et-Cher,1982,296224.0
FRK25,Loire,1982,739521.0
FRK13,Haute-Loire,1982,205895.0
FRG01,Loire-Atlantique,1982,995822.0
FRB06,Loiret,1982,535669.0
FRJ25,Lot,1982,154533.0
FRI14,Lot-et-Garonne,1982,298522.0
FRJ14,Lozère,1982,74294.0
FRG02,Maine-et-Loire,1982,674997.0
FRD12,Manche,1982,466482.0
FRF23,Marne,1982,543670.0
FRF24,Haute-Marne,1982,210670.0
FRG03,Mayenne,1982,271784.0
FRF31,Meurthe-et-Moselle,1982,716964.0
FRF32,Meuse,1982,199983.0
FRH04,Morbihan,1982,590889.0
FRF33,Moselle,1982,1007189.0
FRC12,Nièvre,1982,239635.0
FRE11,Nord,1982,2520526.0
FRE22,Oise,1982,661781.0
FRD13,Orne,1982,295472.0
FRE12,Pas-de-Calais,1982,1412413.0
FRK14,Puy-de-Dôme,1982,594365.0
FRI15,Pyrénées-Atlantiques,1982,555696.0
FRJ26,Hautes-Pyrénées,1982,227922.0
FRJ15,Pyrénées-Orientales,1982,334557.0
FRF11,Bas-Rhin,1982,915676.0
FRF12,Haut-Rhin,1982,650372.0
FRK26,Rhône,1982,1445208.0
FRC23,Haute-Saône,1982,231962.0
FRC13,Saône-et-Loire,1982,571852.0
FRG04,Sarthe,1982,504768.0
FRK27,Savoie,1982,323675.0
FRK28,Haute-Savoie,1982,494505.0
FR101,Paris,1982,2176243.0
FRD22,Seine-Maritime,1982,1193108.0
FR102,Seine-et-Marne,1982,887112.0
FR103,Yvelines,1982,1196111.0
FRI33,Deux-Sèvres,1982,342812.0
FRE23,Somme,1982,544570.0
FRJ27,Tarn,1982,339345.0
FRJ28,Tarn-et-Garonne,1982,190485.0
FRL05,Var,1982,708331.0
FRL06,Vaucluse,1982,427343.0
FRG05,Vendée,1982,483027.0
FRI34,Vienne,1982,371428.0
FRI23,Haute-Vienne,1982,355737.0
FRF34,Vosges,1982,395769.0
FRC14,Yonne,1982,311019.0
FRC24,Territoire de Belfort,1982,131999.0
FR104,Essonne,1982,988000.0
FR105,Hauts-de-Seine,1982,1387039.0
FR106,Seine-Saint-Denis,1982,1324301.0
FR107,Val-de-Marne,1982,1193655.0
FR108,Val-dOise,1982,920598.0
FRY10,Guadeloupe,1982,353431.0
FRY20,Martinique,1982,359572.0
FRY30,Guyane,1982,114678.0
FRY40,La Réunion,1982,597823.0
FRK21,Ain,1990,471019.0
FRE21,Aisne,1990,537200.0
FRK11,Allier,1990,357710.0
FRL01,Alpes-de-Haute-Provence,1990,130883.0
FRL02,Hautes-Alpes,1990,113300.0
FRL03,Alpes-Maritimes,1990,971829.0
FRK22,Ardèche,1990,277581.0
FRF21,Ardennes,1990,296357.0
FRJ21,Ariège,1990,136455.0
FRF22,Aube,1990,289207.0
FRJ11,Aude,1990,298712.0
FRJ22,Aveyron,1990,270141.0
FRL04,Bouches-du-Rhône,1990,1759371.0
FRD11,Calvados,1990,617991.0
FRK12,Cantal,1990,158723.0
FRI31,Charente,1990,341993.0
FRI32,Charente-Maritime,1990,527146.0
FRB01,Cher,1990,321559.0
FRI21,Corrèze,1990,237908.0
FRC11,Côte-dOr,1990,493866.0
FRH01,Côtes-dArmor,1990,538395.0
FRI22,Creuse,1990,131349.0
FRI11,Dordogne,1990,386365.0
FRC21,Doubs,1990,484770.0
FRK23,Drôme,1990,414072.0
FRD21,Eure,1990,513818.0
FRB02,Eure-et-Loir,1990,396073.0
FRH02,Finistère,1990,838687.0
FRM01,Corse-du-Sud,1990,118808.0
FRM02,Haute-Corse,1990,131563.0
FRJ12,Gard,1990,585049.0
FRJ23,Haute-Garonne,1990,925962.0
FRJ24,Gers,1990,174587.0
FRI12,Gironde,1990,1213499.0
FRJ13,Hérault,1990,794603.0
FRH03,Ille-et-Vilaine,1990,798718.0
FRB03,Indre,1990,237510.0
FRB04,Indre-et-Loire,1990,529345.0
FRK24,Isère,1990,1016228.0
FRC22,Jura,1990,248759.0
FRI13,Landes,1990,311461.0
FRB05,Loir-et-Cher,1990,305937.0
FRK25,Loire,1990,746288.0
FRK13,Haute-Loire,1990,206568.0
FRG01,Loire-Atlantique,1990,1052466.0
FRB06,Loiret,1990,580612.0
FRJ25,Lot,1990,155816.0
FRI14,Lot-et-Garonne,1990,305989.0
FRJ14,Lozère,1990,72825.0
FRG02,Maine-et-Loire,1990,705599.0
FRD12,Manche,1990,480123.0
FRF23,Marne,1990,558276.0
FRF24,Haute-Marne,1990,204067.0
FRG03,Mayenne,1990,278037.0
FRF31,Meurthe-et-Moselle,1990,711943.0
FRF32,Meuse,1990,196223.0
FRH04,Morbihan,1990,619838.0
FRF33,Moselle,1990,1011302.0
FRC12,Nièvre,1990,233278.0
FRE11,Nord,1990,2531855.0
FRE22,Oise,1990,725603.0
FRD13,Orne,1990,293204.0
FRE12,Pas-de-Calais,1990,1433203.0
FRK14,Puy-de-Dôme,1990,598213.0
FRI15,Pyrénées-Atlantiques,1990,578516.0
FRJ26,Hautes-Pyrénées,1990,224759.0
FRJ15,Pyrénées-Orientales,1990,363796.0
FRF11,Bas-Rhin,1990,953053.0
FRF12,Haut-Rhin,1990,671319.0
FRK26,Rhône,1990,1508966.0
FRC23,Haute-Saône,1990,229650.0
FRC13,Saône-et-Loire,1990,559413.0
FRG04,Sarthe,1990,513654.0
FRK27,Savoie,1990,348261.0
FRK28,Haute-Savoie,1990,568286.0
FR101,Paris,1990,2152423.0
FRD22,Seine-Maritime,1990,1223429.0
FR102,Seine-et-Marne,1990,1078166.0
FR103,Yvelines,1990,1307150.0
FRI33,Deux-Sèvres,1990,345965.0
FRE23,Somme,1990,547825.0
FRJ27,Tarn,1990,342723.0
FRJ28,Tarn-et-Garonne,1990,200220.0
FRL05,Var,1990,815449.0
FRL06,Vaucluse,1990,467075.0
FRG05,Vendée,1990,509356.0
FRI34,Vienne,1990,380005.0
FRI23,Haute-Vienne,1990,353593.0
FRF34,Vosges,1990,386258.0
FRC14,Yonne,1990,323096.0
FRC24,Territoire de Belfort,1990,134097.0
FR104,Essonne,1990,1084824.0
FR105,Hauts-de-Seine,1990,1391658.0
FR106,Seine-Saint-Denis,1990,1381197.0
FR107,Val-de-Marne,1990,1215538.0
FR108,Val-dOise,1990,1049598.0
FRY10,Guadeloupe,1990,386566.0
FRY20,Martinique,1990,381427.0
FRY30,Guyane,1990,157213.0
FRY40,La Réunion,1990,706300.0
FRK21,Ain,1999,515270.0
FRE21,Aisne,1999,535434.0
FRK11,Allier,1999,344721.0
FRL01,Alpes-de-Haute-Provence,1999,139561.0
FRL02,Hautes-Alpes,1999,121419.0
FRL03,Alpes-Maritimes,1999,1011326.0
FRK22,Ardèche,1999,286023.0
FRF21,Ardennes,1999,290130.0
FRJ21,Ariège,1999,137205.0
FRF22,Aube,1999,292131.0
FRJ11,Aude,1999,309770.0
FRJ22,Aveyron,1999,263808.0
FRL04,Bouches-du-Rhône,1999,1835719.0
FRD11,Calvados,1999,647873.0
FRK12,Cantal,1999,150778.0
FRI31,Charente,1999,339628.0
FRI32,Charente-Maritime,1999,557024.0
FRB01,Cher,1999,314428.0
FRI21,Corrèze,1999,232576.0
FRC11,Côte-dOr,1999,506755.0
FRH01,Côtes-dArmor,1999,542373.0
FRI22,Creuse,1999,124470.0
FRI11,Dordogne,1999,388293.0
FRC21,Doubs,1999,499062.0
FRK23,Drôme,1999,437778.0
FRD21,Eure,1999,541054.0
FRB02,Eure-et-Loir,1999,407665.0
FRH02,Finistère,1999,852418.0
FRM01,Corse-du-Sud,1999,118593.0
FRM02,Haute-Corse,1999,141603.0
FRJ12,Gard,1999,623125.0
FRJ23,Haute-Garonne,1999,1046338.0
FRJ24,Gers,1999,172335.0
FRI12,Gironde,1999,1287334.0
FRJ13,Hérault,1999,896441.0
FRH03,Ille-et-Vilaine,1999,867533.0
FRB03,Indre,1999,231139.0
FRB04,Indre-et-Loire,1999,554003.0
FRK24,Isère,1999,1094006.0
FRC22,Jura,1999,250857.0
FRI13,Landes,1999,327334.0
FRB05,Loir-et-Cher,1999,314968.0
FRK25,Loire,1999,728524.0
FRK13,Haute-Loire,1999,209113.0
FRG01,Loire-Atlantique,1999,1134551.0
FRB06,Loiret,1999,618126.0
FRJ25,Lot,1999,160197.0
FRI14,Lot-et-Garonne,1999,305380.0
FRJ14,Lozère,1999,73509.0
FRG02,Maine-et-Loire,1999,732657.0
FRD12,Manche,1999,481983.0
FRF23,Marne,1999,565284.0
FRF24,Haute-Marne,1999,194873.0
FRG03,Mayenne,1999,285338.0
FRF31,Meurthe-et-Moselle,1999,713779.0
FRF32,Meuse,1999,192198.0
FRH04,Morbihan,1999,643873.0
FRF33,Moselle,1999,1023447.0
FRC12,Nièvre,1999,225198.0
FRE11,Nord,1999,2555020.0
FRE22,Oise,1999,766441.0
FRD13,Orne,1999,292337.0
FRE12,Pas-de-Calais,1999,1441568.0
FRK14,Puy-de-Dôme,1999,604266.0
FRI15,Pyrénées-Atlantiques,1999,600018.0
FRJ26,Hautes-Pyrénées,1999,222368.0
FRJ15,Pyrénées-Orientales,1999,392803.0
FRF11,Bas-Rhin,1999,1026120.0
FRF12,Haut-Rhin,1999,708025.0
FRK26,Rhône,1999,1578869.0
FRC23,Haute-Saône,1999,229732.0
FRC13,Saône-et-Loire,1999,544893.0
FRG04,Sarthe,1999,529851.0
FRK27,Savoie,1999,373258.0
FRK28,Haute-Savoie,1999,631679.0
FR101,Paris,1999,2125246.0
FRD22,Seine-Maritime,1999,1239138.0
FR102,Seine-et-Marne,1999,1193767.0
FR103,Yvelines,1999,1354304.0
FRI33,Deux-Sèvres,1999,344392.0
FRE23,Somme,1999,555551.0
FRJ27,Tarn,1999,343402.0
FRJ28,Tarn-et-Garonne,1999,206034.0
FRL05,Var,1999,898441.0
FRL06,Vaucluse,1999,499685.0
FRG05,Vendée,1999,539664.0
FRI34,Vienne,1999,399024.0
FRI23,Haute-Vienne,1999,353893.0
FRF34,Vosges,1999,380952.0
FRC14,Yonne,1999,333221.0
FRC24,Territoire de Belfort,1999,137408.0
FR104,Essonne,1999,1134238.0
FR105,Hauts-de-Seine,1999,1428881.0
FR106,Seine-Saint-Denis,1999,1382861.0
FR107,Val-de-Marne,1999,1227250.0
FR108,Val-dOise,1999,1105464.0
FRY10,Guadeloupe,1999,400736.0
FRY20,Martinique,1999,397732.0
FRY30,Guyane,1999,205954.0
FRY40,La Réunion,1999,781962.0
FRK21,Ain,2006,566740.0
FRE21,Aisne,2006,536992.0
FRK11,Allier,2006,343309.0
FRL01,Alpes-de-Haute-Provence,2006,154501.0
FRL02,Hautes-Alpes,2006,130752.0
FRL03,Alpes-Maritimes,2006,1073184.0
FRK22,Ardèche,2006,306238.0
FRF21,Ardennes,2006,285653.0
FRJ21,Ariège,2006,146289.0
FRF22,Aube,2006,299704.0
FRJ11,Aude,2006,341022.0
FRJ22,Aveyron,2006,273377.0
FRL04,Bouches-du-Rhône,2006,1937405.0
FRD11,Calvados,2006,670827.0
FRK12,Cantal,2006,149682.0
FRI31,Charente,2006,347037.0
FRI32,Charente-Maritime,2006,598915.0
FRB01,Cher,2006,314675.0
FRI21,Corrèze,2006,240363.0
FRC11,Côte-dOr,2006,517168.0
FRH01,Côtes-dArmor,2006,570861.0
FRI22,Creuse,2006,123401.0
FRI11,Dordogne,2006,404052.0
FRC21,Doubs,2006,516157.0
FRK23,Drôme,2006,468608.0
FRD21,Eure,2006,567221.0
FRB02,Eure-et-Loir,2006,421114.0
FRH02,Finistère,2006,883001.0
FRM01,Corse-du-Sud,2006,135718.0
FRM02,Haute-Corse,2006,158400.0
FRJ12,Gard,2006,683169.0
FRJ23,Haute-Garonne,2006,1186330.0
FRJ24,Gers,2006,181375.0
FRI12,Gironde,2006,1393758.0
FRJ13,Hérault,2006,1001041.0
FRH03,Ille-et-Vilaine,2006,945851.0
FRB03,Indre,2006,232959.0
FRB04,Indre-et-Loire,2006,580312.0
FRK24,Isère,2006,1169491.0
FRC22,Jura,2006,257399.0
FRI13,Landes,2006,362827.0
FRB05,Loir-et-Cher,2006,325182.0
FRK25,Loire,2006,741269.0
FRK13,Haute-Loire,2006,219484.0
FRG01,Loire-Atlantique,2006,1234325.0
FRB06,Loiret,2006,645325.0
FRJ25,Lot,2006,169531.0
FRI14,Lot-et-Garonne,2006,322292.0
FRJ14,Lozère,2006,76800.0
FRG02,Maine-et-Loire,2006,766419.0
FRD12,Manche,2006,493087.0
FRF23,Marne,2006,565910.0
FRF24,Haute-Marne,2006,187652.0
FRG03,Mayenne,2006,299000.0
FRF31,Meurthe-et-Moselle,2006,725302.0
FRF32,Meuse,2006,193696.0
FRH04,Morbihan,2006,694821.0
FRF33,Moselle,2006,1036776.0
FRC12,Nièvre,2006,222220.0
FRE11,Nord,2006,2565257.0
FRE22,Oise,2006,792975.0
FRD13,Orne,2006,292879.0
FRE12,Pas-de-Calais,2006,1453387.0
FRK14,Puy-de-Dôme,2006,623463.0
FRI15,Pyrénées-Atlantiques,2006,636849.0
FRJ26,Hautes-Pyrénées,2006,227736.0
FRJ15,Pyrénées-Orientales,2006,432112.0
FRF11,Bas-Rhin,2006,1079016.0
FRF12,Haut-Rhin,2006,736477.0
FRK26,Rhône,2006,1669655.0
FRC23,Haute-Saône,2006,235867.0
FRC13,Saône-et-Loire,2006,549361.0
FRG04,Sarthe,2006,553484.0
FRK27,Savoie,2006,403090.0
FRK28,Haute-Savoie,2006,696255.0
FR101,Paris,2006,2181371.0
FRD22,Seine-Maritime,2006,1243834.0
FR102,Seine-et-Marne,2006,1273488.0
FR103,Yvelines,2006,1395804.0
FRI33,Deux-Sèvres,2006,359711.0
FRE23,Somme,2006,564319.0
FRJ27,Tarn,2006,365335.0
FRJ28,Tarn-et-Garonne,2006,226849.0
FRL05,Var,2006,985099.0
FRL06,Vaucluse,2006,534291.0
FRG05,Vendée,2006,597185.0
FRI34,Vienne,2006,418460.0
FRI23,Haute-Vienne,2006,367156.0
FRF34,Vosges,2006,379975.0
FRC14,Yonne,2006,340088.0
FRC24,Territoire de Belfort,2006,141201.0
FR104,Essonne,2006,1198273.0
FR105,Hauts-de-Seine,2006,1536100.0
FR106,Seine-Saint-Denis,2006,1491970.0
FR107,Val-de-Marne,2006,1298340.0
FR108,Val-dOise,2006,1157052.0
